pseudocode,state,district,block,rural_urban,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,lgd_block_name,school_category,school_type,lowclass,highclass,managment,pincode,special_school_for_cwsn,shift_school,resi_school,resi_type,minority_school,medium_instr1,medium_of_instr2,medium_of_instr3,medium_of_instr4,aff_board_sec,aff_board_hsec,approachable_road,pre_primary,anganwadi_yn,avg_instr_days,cce_yn,same_sch_b,same_sch_g,other_sch_b,other_sch_g,anganwadi_ecce_b,anganwadi_ecce_g
1075878,"KERALA","KOZHIKODE","KUNNUMMAL",1,,,"Kavilumpara","Kavilumpara","KUNNUMMAL",6,3,1,10,1,673513,2,2,3,0,2,8,19,0,0,2,0,1,1,2,0,1,11,15,3,2,2,2
6201720,"KERALA","KOZHIKODE","THODANNUR",1,,,"Ayancheri (Ct)","Ayancheri","THODANNUR",2,3,1,7,8,673542,1,2,3,0,2,8,0,0,0,0,0,1,2,9,195,1,0,0,0,0,0,0
2539015,"KERALA","KOZHIKODE","THODANNUR",1,,,"Thiruvallur","Thiruvallur","THODANNUR",2,3,1,7,1,673541,2,2,3,0,2,8,0,0,0,0,0,1,1,2,200,1,5,10,0,0,0,0
5571981,"KERALA","KOZHIKODE","THUNERI",1,,,"Vanimel","Vanimel","THUNERI",3,3,1,12,1,673506,2,2,3,0,2,8,19,0,0,2,2,1,1,2,196,1,0,0,0,0,9,11
5828974,"KERALA","KOZHIKODE","BALUSSERY",1,,,"Balusseri (Ct)","Balusseri","BALUSSERI",5,3,5,12,1,673612,2,2,3,0,2,8,19,0,0,2,2,1,9,0,193,1,0,0,0,0,0,0
8296703,"KERALA","KOZHIKODE","KOZHIKKODE URC SOUTH",2,"Kozhikode_Municipal Corporations","Kallai",,,,2,3,1,7,1,673003,2,2,3,0,2,19,8,0,0,0,0,1,1,1,0,1,15,13,5,5,0,0
1157574,"KERALA","KOZHIKODE","BALUSSERY",1,,,"Naduvannur (Ct)","Naduvannur","BALUSSERI",2,3,1,7,1,673614,2,2,3,0,2,8,19,0,0,0,0,1,1,2,187,1,7,19,1,5,0,0
1935033,"KERALA","KOZHIKODE","KUNNUMMAL",1,,,"Kuttiadi","Kuttiadi","KUNNUMMAL",10,3,8,12,1,673508,2,2,3,0,2,8,19,0,0,2,2,1,9,0,186,1,0,0,0,0,0,0
1459401,"KERALA","KOZHIKODE","KOZHIKODE URC",2,"Kozhikode_Municipal Corporations","Poolakkadavu",,,,2,3,1,5,1,673010,2,2,3,0,2,8,19,0,0,0,0,1,1,2,182,1,3,4,0,1,1,1
5976289,"KERALA","KOZHIKODE","KOZHIKODE URC",2,"Kozhikode_Municipal Corporations","Nadakkavu",,,,2,3,1,7,1,673006,2,2,3,0,2,8,19,0,0,0,0,1,1,1,194,1,1,5,1,2,0,0
2561188,"KERALA","KOZHIKODE","KODUVALLY",2,"Koduvally_Municipality","Karuvinpoyyil West",,,,10,3,8,12,1,673572,2,2,3,0,2,8,19,0,0,2,2,1,9,0,0,1,0,0,0,0,0,0
2235392,"KERALA","KOZHIKODE","MELADY",2,"Payyoli_Municipality","Ayanikkad North",,,,2,3,1,7,4,673521,2,2,3,0,2,8,19,0,0,0,0,1,1,2,189,1,5,3,1,0,0,0
2727363,"KERALA","KOZHIKODE","CHELANNUR",1,,,"Nanmanda (Ct)","Nanmanda","CHELANNUR",2,3,1,7,4,673315,2,2,3,0,2,8,0,0,0,0,0,1,1,2,188,1,0,0,0,0,4,8
8713012,"KERALA","KOZHIKODE","THUNERI",1,,,"Nadapuram (Ct)","Nadapuram","THUNERI",2,3,1,5,4,673506,2,2,3,0,2,8,0,0,0,0,0,1,1,2,188,1,0,0,0,0,0,0
2965933,"KERALA","KOZHIKODE","PANTHALAYANI",1,,,"Chengottukavu","Chengottukavu","PANTHALAYANI",2,3,1,7,4,673306,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,9,5,1,2,0,0
4311107,"KERALA","KOZHIKODE","KUNNAMANGALAM",1,,,"Thiruvambadi","Thiruvambadi","KODUVALLY",4,3,5,7,4,673603,2,2,3,0,1,8,19,0,0,0,0,1,9,0,188,1,0,0,0,0,0,0
3260969,"KERALA","KOZHIKODE","CHELANNUR",1,,,"Kakkodi (Ct)","Kakkodi","CHELANNUR",2,3,1,7,4,673611,2,2,3,0,2,8,0,0,0,0,0,1,1,2,188,1,5,3,0,2,0,0
5501706,"KERALA","KOZHIKODE","THODANNUR",1,,,"Ayancheri (Ct)","Ayancheri","THODANNUR",2,3,1,7,4,673541,2,2,3,0,2,8,19,0,0,0,0,1,2,1,0,1,0,0,1,2,0,0
2846558,"KERALA","KOZHIKODE","CHELANNUR",1,,,"Chelannur (Ct)","Chelannur","CHELANNUR",4,3,5,7,4,673611,2,2,3,0,2,8,19,0,0,0,0,1,9,0,0,1,0,0,0,0,0,0
9353228,"KERALA","KOZHIKODE","VATAKARA",1,,,"Eramala (Ct)","Eramala","VADAKARA",2,3,1,5,4,673542,2,2,3,0,2,8,19,0,0,0,0,1,1,2,200,1,3,8,1,2,0,0
7455655,"KERALA","KOZHIKODE","KUNNAMANGALAM",2,"","",,,,4,3,5,7,4,673602,2,2,3,0,2,8,19,0,0,0,0,1,9,0,0,1,0,0,0,0,0,0
8289513,"KERALA","KOZHIKODE","CHELANNUR",1,,,"Kakkur","Kakkur","CHELANNUR",2,3,1,7,4,673585,2,2,3,0,2,8,0,0,0,0,0,1,2,2,188,1,0,0,1,2,4,3
7665608,"KERALA","KOZHIKODE","VATAKARA",1,,,"Eramala (Ct)","Eramala","VADAKARA",2,3,1,7,4,673308,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,8,9,0,0,0,0
5968102,"KERALA","KOZHIKODE","THODANNUR",1,,,"Kottappally (Ct)","Thiruvallur","THODANNUR",2,3,1,5,4,673542,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,2,0,1,0,3,3
4151752,"KERALA","KOZHIKODE","KUNNAMANGALAM",1,,,"Thiruvambadi","Thiruvambadi","KODUVALLY",4,3,5,7,4,673603,2,2,3,0,1,8,0,0,0,0,0,1,9,0,0,1,0,0,0,0,0,0
7496994,"KERALA","KOZHIKODE","CHELANNUR",1,,,"Nanmanda (Ct)","Nanmanda","CHELANNUR",2,3,1,7,4,673613,2,2,3,0,2,8,19,0,0,0,0,1,1,2,187,1,0,0,1,0,0,0
8626180,"KERALA","KOZHIKODE","MAVOOR",1,,,"Chathamangalam","Chathamangalam","KUNNAMANGALAM",4,3,5,7,4,673601,2,2,3,0,2,8,19,0,0,0,0,1,9,0,187,1,0,0,0,0,0,0
6950359,"KERALA","KOZHIKODE","VATAKARA",2,"Vatakara_Municipality","KOTTAPPARAMBA",,,,2,3,1,7,4,673104,2,2,3,0,2,8,19,0,0,0,0,1,2,2,0,1,0,0,11,3,25,12
7153265,"KERALA","KOZHIKODE","PERAMBRA",1,,,"Eravattur (Ct)","Perambra","PERAMBRA",2,3,1,7,4,673525,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,6,5,0,3,0,0
5983256,"KERALA","KOZHIKODE","THODANNUR",1,,,"Maniyur (Ct)","Maniyur","THODANNUR",2,3,1,7,4,673105,2,2,3,0,2,8,0,0,0,0,0,1,2,2,185,1,0,1,3,1,0,0
2267369,"KERALA","KOZHIKODE","VATAKARA",1,,,"Azhiyur (Ct)","Azhiyur","VADAKARA",2,3,1,5,4,673309,2,2,3,0,2,8,19,0,0,0,0,1,1,2,198,1,1,4,0,1,0,0
9847407,"KERALA","KOZHIKODE","KUNNUMMAL",1,,,"Kayakkodi","Kayakkodi","KUNNUMMAL",2,3,1,7,4,673508,2,2,3,0,1,8,19,0,0,0,0,1,1,2,0,1,67,46,22,9,0,7
8683599,"KERALA","KOZHIKODE","THODANNUR",1,,,"Villiappally (Ct)","Villiyappally","THODANNUR",2,3,1,7,4,673104,2,2,3,0,2,8,0,0,0,0,0,1,1,2,187,1,4,10,0,0,1,0
4235687,"KERALA","KOZHIKODE","MELADY",2,"Payyoli_Municipality","Bhajana Madam",,,,2,3,1,7,1,673522,2,2,3,0,2,8,19,0,0,0,0,1,1,2,200,1,10,15,0,1,0,1
4495861,"KERALA","KOZHIKODE","PERAMBRA",1,,,"Chakkittapara","Chakittapara","PERAMBRA",2,3,1,7,4,673528,2,2,3,0,1,8,19,0,0,0,0,1,2,2,5,1,0,0,1,0,8,12
2528286,"KERALA","KOZHIKODE","VATAKARA",2,"Vatakara_Municipality","KAKKATTIYIL",,,,2,3,1,7,4,673105,2,2,3,0,2,8,19,0,0,0,0,1,1,2,0,2,5,2,0,0,0,0
5553758,"KERALA","KOZHIKODE","VATAKARA",2,"Vatakara_Municipality","PUTHUPPANAM",,,,2,3,1,7,4,673105,2,2,3,0,2,8,19,0,0,0,0,1,1,2,187,1,31,23,3,3,0,0
2341308,"KERALA","KOZHIKODE","PANTHALAYANI",1,,,"Atholi (Ct)","Atholi","PANTHALAYANI",2,3,1,7,4,673315,2,2,3,0,2,8,0,0,0,0,0,1,1,2,189,1,8,4,0,0,0,0
3506198,"KERALA","KOZHIKODE","PERAMBRA",1,,,"Cheruvannur","Cheruvannur","PERAMBRA",2,3,1,7,4,673524,2,2,3,0,2,8,19,0,0,0,0,1,1,2,200,1,0,0,5,2,16,9
5312350,"KERALA","KOZHIKODE","THUNERI",1,,,"Nadapuram (Ct)","Nadapuram","THUNERI",2,3,1,5,4,673506,2,2,3,0,2,8,0,0,0,0,0,1,1,2,200,1,3,4,0,0,0,0
6861238,"KERALA","KOZHIKODE","VATAKARA",2,"Vatakara_Municipality","AKLOTH NADA",,,,2,3,1,5,4,673104,2,2,3,0,2,8,19,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1
5064114,"KERALA","KOZHIKODE","THUNERI",1,,,"Edacheri (Ct)","Edacheri","THUNERI",2,3,1,7,4,673502,2,2,3,0,2,8,19,0,0,0,0,1,1,2,0,1,26,32,9,4,0,0
8414961,"KERALA","KOZHIKODE","VATAKARA",1,,,"Chorode (Ct)","Chorode","VADAKARA",2,3,1,7,4,673106,2,2,3,0,2,8,19,0,0,0,0,1,1,2,0,1,2,4,0,0,0,0
9870271,"KERALA","KOZHIKODE","THUNERI",1,,,"Purameri","Purameri","THUNERI",2,3,1,5,4,673507,2,2,3,0,2,8,0,0,0,0,0,1,1,2,188,1,6,9,0,1,2,2
4285764,"KERALA","KOZHIKODE","THODANNUR",1,,,"Maniyur (Ct)","Maniyur","THODANNUR",2,3,1,7,4,673523,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,2,9,3,0,0,0,0
6149698,"KERALA","KOZHIKODE","PANTHALAYANI",2,"koyilandy_Municipality","MANAMAL",,,,2,3,1,7,4,673620,2,2,3,0,2,8,19,0,0,0,0,1,1,2,193,1,5,9,0,0,0,0
1606235,"KERALA","KOZHIKODE","KOZHIKODE",1,,,"Kadalundi (Og)","Kadalundi","KOZHIKODE",2,3,1,7,4,673328,2,2,3,0,2,8,19,0,0,0,0,1,1,2,193,1,15,10,12,11,0,1
4731079,"KERALA","KOZHIKODE","THODANNUR",1,,,"Kottappally (Ct)","Thiruvallur","THODANNUR",4,3,5,7,4,673542,2,2,3,0,2,8,19,0,0,0,0,1,9,0,0,1,0,0,0,0,0,0
4465947,"KERALA","KOZHIKODE","PERAMBRA",1,,,"Nochad","Nochad","PERAMBRA",2,3,1,7,4,673614,2,2,3,0,2,8,19,0,0,0,0,1,1,2,0,1,12,13,1,1,0,0
5584271,"KERALA","KOZHIKODE","MELADY",1,,,"Meppayyur (Ct)","Meppayur","MELDAY",2,3,1,7,4,673524,2,2,3,0,1,8,19,0,0,0,0,1,1,2,186,1,1,0,6,10,13,9
1327587,"KERALA","KOZHIKODE","MELADY",2,"Payyoli_Municipality","Kovvappuram",,,,2,3,1,7,4,673522,2,2,3,0,2,8,19,0,0,0,0,1,1,2,187,1,15,19,11,6,0,0
3450053,"KERALA","KOZHIKODE","KODUVALLY",1,,,"Kattippara","Kattippara","KODUVALLY",4,3,5,7,4,673573,2,2,3,0,1,8,19,0,0,0,0,1,9,0,192,1,0,0,0,0,0,0
7724740,"KERALA","KOZHIKODE","PERAMBRA",1,,,"Cheruvannur","Cheruvannur","PERAMBRA",2,3,1,7,4,673524,2,2,3,0,2,8,19,0,0,0,0,1,1,2,0,1,15,12,2,2,0,0
2439167,"KERALA","KOZHIKODE","CHELANNUR",1,,,"Thalakkulathur (Ct)","Thalakulathur","CHELANNUR",2,3,1,7,4,673616,2,2,3,0,2,8,19,0,0,0,0,1,1,2,200,1,0,0,1,0,5,4
6453700,"KERALA","KOZHIKODE","KODUVALLY",1,,,"Puthuppadi","Puthuppady","KODUVALLY",4,3,5,7,4,673586,2,2,3,0,1,8,19,0,0,0,0,1,9,0,0,1,0,0,0,0,0,0
5587750,"KERALA","KOZHIKODE","CHELANNUR",1,,,"Chelannur (Ct)","Chelannur","CHELANNUR",2,3,1,7,4,673616,2,2,3,0,2,8,19,0,0,0,0,1,1,2,0,1,23,21,8,9,0,1
7327163,"KERALA","KOZHIKODE","KOZHIKKODE URC SOUTH",2,"Kozhikode_Municipal Corporations","Azhchavattam",,,,2,3,1,7,4,673007,2,2,3,0,1,8,0,0,0,0,0,1,2,2,188,1,0,0,0,0,0,0
3519451,"KERALA","KOZHIKODE","THUNERI",1,,,"Chekkiad (Ct)","Chekkiad","THUNERI",2,3,1,7,4,673509,2,2,3,0,2,8,19,0,0,0,0,1,1,2,200,1,0,0,0,0,0,0
9360549,"KERALA","KOZHIKODE","VATAKARA",1,,,"Eramala (Ct)","Eramala","VADAKARA",2,3,1,7,4,673501,2,2,3,0,2,8,19,0,0,0,0,1,1,2,189,1,8,6,0,0,0,0
3501949,"KERALA","KOZHIKODE","MAVOOR",1,,,"Chathamangalam","Chathamangalam","KUNNAMANGALAM",2,3,1,7,4,673601,2,2,3,0,2,8,19,0,0,0,0,1,1,2,0,1,27,17,3,2,0,0
7125892,"KERALA","KOZHIKODE","VATAKARA",1,,,"Eramala (Ct)","Eramala","VADAKARA",2,3,1,7,4,673542,2,2,3,0,2,8,19,0,0,0,0,1,1,2,0,1,20,8,0,0,5,0
1041015,"KERALA","KOZHIKODE","KOZHIKKODE URC SOUTH",2,"Kozhikode_Municipal Corporations","Palayam",,,,5,2,5,12,1,673002,2,2,3,0,2,19,8,0,0,2,2,1,9,0,0,1,0,0,0,0,0,0
1881573,"KERALA","KOZHIKODE","KOZHIKODE URC",2,"Kozhikode_Municipal Corporations","Westhill",,,,2,3,1,7,5,673005,2,2,3,0,2,19,0,0,0,0,0,1,1,9,0,1,2,0,2,0,0,0
2987699,"KERALA","KOZHIKODE","MAVOOR",1,,,"Perumanna (Ct)","Perumanna","KUNNAMANGALAM",10,3,8,12,1,673019,2,2,3,0,2,8,19,0,0,2,2,1,9,0,193,1,0,0,0,0,0,0
3094895,"KERALA","KOZHIKODE","KODUVALLY",1,,,"Puthuppadi","Puthuppady","KODUVALLY",2,3,1,7,5,673586,2,2,3,0,1,19,8,0,0,0,0,1,1,9,0,1,15,12,5,2,0,0
2401561,"KERALA","KOZHIKODE","KOZHIKODE",2,"Feroke_Municipality","Feroke",,,,2,3,1,7,1,673631,2,2,3,0,2,8,19,0,0,0,0,1,1,2,0,1,23,20,13,9,3,6
1424886,"KERALA","KOZHIKODE","KOZHIKKODE URC SOUTH",2,"Kozhikode_Municipal Corporations","Panniyankara",,,,2,3,1,7,5,673003,2,2,3,0,1,19,0,0,0,0,0,1,1,9,217,2,14,17,7,9,0,0
5883502,"KERALA","KOZHIKODE","KOZHIKODE",2,"Ramanattukara_Municipality","Farooq College",,,,2,3,1,7,5,673632,1,2,3,0,2,8,0,0,0,0,0,1,2,9,0,2,0,0,0,0,0,0
9339808,"KERALA","KOZHIKODE","PERAMBRA",1,,,"Cheruvannur","Cheruvannur","PERAMBRA",10,3,8,12,1,673524,2,2,3,0,2,8,19,0,0,2,2,1,9,0,0,1,0,0,0,0,0,0
9081112,"KERALA","KOZHIKODE","PERAMBRA",1,,,"Kayanna","Kayanna","PERAMBRA",2,3,1,7,1,673525,2,2,3,0,2,8,19,0,0,0,0,1,1,2,187,1,14,9,0,1,5,2
4062483,"KERALA","KOZHIKODE","PERAMBRA",1,,,"Kayanna","Kayanna","PERAMBRA",10,3,8,12,1,673527,2,2,3,0,2,8,19,0,0,2,2,1,9,0,0,2,0,0,0,0,0,0
3936053,"KERALA","KOZHIKODE","KUNNUMMAL",1,,,"Kunnummal (Ct)","Kunnumal","KUNNUMMAL",1,3,1,4,4,673507,2,2,3,0,2,8,19,0,0,0,0,1,1,1,189,1,6,7,1,0,0,0
6032747,"KERALA","KOZHIKODE","MAVOOR",1,,,"Kodiyathur","Kodiyathur","KUNNAMANGALAM",2,3,1,7,5,673639,2,2,3,0,1,19,0,0,0,0,0,1,1,9,189,1,0,0,0,1,15,11
4372933,"KERALA","KOZHIKODE","PANTHALAYANI",1,,,"Atholi (Ct)","Atholi","PANTHALAYANI",6,3,1,8,8,673315,2,2,3,0,2,19,0,0,0,1,0,1,1,9,209,1,35,28,14,26,6,12
9610835,"KERALA","KOZHIKODE","KOZHIKODE URC",2,"Kozhikode_Municipal Corporations","Chettikkulam",,,,7,2,5,10,4,673303,2,2,3,0,2,8,19,0,0,2,0,1,9,0,188,1,0,0,0,0,0,0
3074968,"KERALA","KOZHIKODE","VATAKARA",1,,,"Eramala (Ct)","Eramala","VADAKARA",6,3,1,10,5,673542,2,2,3,0,1,19,8,0,0,1,0,1,1,9,0,1,106,86,15,17,0,0
1233828,"KERALA","KOZHIKODE","KUNNAMANGALAM",1,,,"Koodaranji","Koodaranji","KODUVALLY",7,3,5,10,4,673604,2,2,3,0,1,8,19,0,0,2,0,1,9,0,200,1,0,0,0,0,0,0
8947322,"KERALA","KOZHIKODE","KOZHIKODE",2,"Feroke_Municipality","Kunnathu Motta",,,,6,3,1,10,5,673631,2,2,3,0,1,19,0,0,0,2,0,1,1,9,0,1,56,68,9,15,3,4
3287075,"KERALA","KOZHIKODE","KOZHIKODE",1,,,"Kadalundi (Og)","Kadalundi","KOZHIKODE",6,3,1,10,5,673301,2,2,3,0,2,19,8,0,0,1,0,1,1,9,184,1,46,38,7,11,0,0
1279653,"KERALA","KOZHIKODE","KUNNAMANGALAM",2,"","",,,,2,3,1,7,1,673602,2,2,3,0,2,8,19,0,0,0,0,1,1,2,187,1,36,39,2,4,3,4
8980847,"KERALA","KOZHIKODE","CHELANNUR",1,,,"Kakkodi (Ct)","Kakkodi","CHELANNUR",2,3,1,7,1,673611,2,2,3,0,2,8,19,0,0,0,0,1,1,2,0,1,26,23,2,4,1,2
4874928,"KERALA","KOZHIKODE","KUNNAMANGALAM",1,,,"Kuruvattur (Ct)","Kuruvattur","KUNNAMANGALAM",6,3,1,10,5,673012,2,2,3,0,1,19,0,0,0,1,0,1,1,9,200,1,25,16,1,3,0,0
9520902,"KERALA","KOZHIKODE","MAVOOR",1,,,"Poolacode (Ct)","Chathamangalam","KUNNAMANGALAM",6,3,1,10,5,673661,2,2,2,3,2,19,0,0,0,1,0,2,1,9,0,1,8,3,0,2,0,0
7111482,"KERALA","KOZHIKODE","KOZHIKKODE URC SOUTH",2,"Kozhikode_Municipal Corporations","Kuttichira",,,,3,3,1,12,1,673001,2,2,3,0,2,19,8,0,0,2,2,1,2,1,0,1,0,0,0,0,2,1
2985340,"KERALA","KOZHIKODE","KOZHIKODE",2,"Ramanattukara_Municipality","Farooq College",,,,3,3,1,12,5,673632,2,2,2,3,1,19,0,0,0,1,1,1,1,9,0,1,67,44,18,14,0,0
9997667,"KERALA","KOZHIKODE","MAVOOR",1,,,"Peruvayal (Ct)","Peruvayal","KUNNAMANGALAM",3,3,1,12,1,673571,2,2,3,0,2,8,19,0,0,2,2,1,1,2,198,1,21,19,8,4,0,2
7674613,"KERALA","KOZHIKODE","KODUVALLY",1,,,"Puthuppadi","Puthuppady","KODUVALLY",10,3,8,12,1,673586,2,2,3,0,2,8,19,0,0,2,2,1,9,0,185,1,0,0,0,0,0,0
4724924,"KERALA","KOZHIKODE","CHELANNUR",1,,,"Kakkodi (Ct)","Kakkodi","CHELANNUR",10,3,8,12,1,673611,2,2,3,0,2,8,19,0,0,2,2,1,9,0,140,1,0,0,0,0,0,0
7594201,"KERALA","KOZHIKODE","KOZHIKKODE URC SOUTH",2,"Kozhikode_Municipal Corporations","Kappakkal",,,,3,3,1,12,1,673003,2,2,3,0,2,8,19,0,0,2,2,1,2,2,196,1,0,0,0,1,0,0
7543652,"KERALA","KOZHIKODE","MAVOOR",1,,,"Kuttikkattoor (Ct)","Peruvayal","KUNNAMANGALAM",5,3,5,12,1,673008,2,2,3,0,2,8,19,0,0,2,2,1,9,0,0,1,0,0,0,0,0,0
9411390,"KERALA","KOZHIKODE","VATAKARA",2,"Vatakara_Municipality","KAKKUZHIYIL",,,,10,3,8,12,1,673104,2,2,3,0,2,19,0,0,0,2,2,1,9,0,0,1,0,0,0,0,0,0
7578400,"KERALA","KOZHIKODE","MELADY",1,,,"Thikkody (Ct)","Thikkodi","MELDAY",10,3,8,12,1,673529,2,2,3,0,2,8,19,0,0,2,2,1,9,0,0,1,0,0,0,0,0,0
8598962,"KERALA","KOZHIKODE","KOZHIKKODE URC SOUTH",2,"Kozhikode_Municipal Corporations","Panniyankara",,,,2,3,1,7,1,673029,2,2,3,0,2,8,19,0,0,0,0,1,1,1,0,1,11,13,11,12,0,0
2984493,"KERALA","KOZHIKODE","KOZHIKKODE URC SOUTH",2,"Kozhikode_Municipal Corporations","Baypore port",,,,5,3,5,12,1,673015,2,2,3,0,2,19,8,0,0,2,2,1,9,0,0,1,0,0,0,0,0,0
3971408,"KERALA","KOZHIKODE","KODUVALLY",1,,,"Kizhakkoth","Kizhakkoth","KODUVALLY",3,3,1,12,1,673572,2,2,3,0,2,8,19,0,0,2,2,1,2,2,182,1,3,0,2,4,2,3
8567436,"KERALA","KOZHIKODE","BALUSSERY",1,,,"Panangad (Ct)","Panangad","BALUSSERI",3,3,1,12,4,673612,2,2,3,0,2,8,19,0,0,2,2,1,1,2,172,1,15,8,2,3,1,0
7313179,"KERALA","KOZHIKODE","THUNERI",1,,,"Nadapuram (Ct)","Nadapuram","THUNERI",2,3,1,7,1,673506,2,2,3,0,2,8,19,0,0,0,0,1,1,2,0,1,4,5,3,1,0,0
7253540,"KERALA","KOZHIKODE","KOZHIKKODE URC SOUTH",2,"Kozhikode_Municipal Corporations","Chalappuram",,,,5,3,5,12,4,673002,2,2,3,0,2,8,19,0,0,2,2,1,9,0,0,1,0,0,0,0,0,0
4356380,"KERALA","KOZHIKODE","KOZHIKODE",2,"Ramanattukara_Municipality","Seva Mandiram",,,,10,3,8,12,4,673633,2,2,3,0,2,8,19,0,0,2,2,1,9,0,182,1,0,0,0,0,0,0
7290818,"KERALA","KOZHIKODE","PANTHALAYANI",2,"koyilandy_Municipality","PUTHALATH KUNNU",,,,5,3,5,12,1,673305,2,2,3,0,2,8,19,0,0,2,2,1,9,0,0,1,0,0,0,0,0,0
3459043,"KERALA","KOZHIKODE","MELADY",1,,,"Meppayyur (Ct)","Meppayur","MELDAY",5,3,5,12,1,673524,2,2,3,0,2,8,19,0,0,2,2,1,9,0,220,1,0,0,0,0,0,0
9838484,"KERALA","KOZHIKODE","VATAKARA",2,"Vatakara_Municipality","NALLADATH",,,,10,3,8,12,1,673105,2,2,3,0,2,8,19,0,0,2,2,1,9,0,200,1,0,0,0,0,0,0
8657698,"KERALA","KOZHIKODE","KOZHIKKODE URC SOUTH",2,"Kozhikode_Municipal Corporations","Baypore",,,,2,3,1,5,1,673015,2,2,3,0,2,8,19,0,0,0,0,1,1,2,0,1,28,24,8,6,4,2
6658337,"KERALA","KOZHIKODE","PANTHALAYANI",1,,,"Chemancheri (Ct)","Chemanachery","PANTHALAYANI",2,3,1,7,1,673303,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,3,2,1,2,0,0
6485465,"KERALA","KOZHIKODE","THUNERI",1,,,"Nadapuram (Ct)","Nadapuram","THUNERI",10,3,8,12,1,673506,2,2,3,0,2,8,19,0,0,2,2,1,9,0,186,1,0,0,0,0,0,0
3141643,"KERALA","KOZHIKODE","KOZHIKKODE URC SOUTH",2,"Kozhikode_Municipal Corporations","Kundayithode",,,,3,3,1,12,1,673655,2,2,3,0,2,8,19,0,0,2,2,1,1,1,193,1,21,11,2,3,0,0
1610838,"KERALA","KOZHIKODE","KOZHIKODE URC",2,"Kozhikode_Municipal Corporations","Poolakkadavu",,,,2,3,1,7,2,673012,2,2,3,0,2,8,0,0,0,0,0,1,2,2,0,2,0,0,0,0,0,0
9972732,"KERALA","KOZHIKODE","KOZHIKODE",2,"Ramanattukara_Municipality","Ramanttukara East",,,,2,3,1,7,1,673633,2,2,3,0,2,8,19,0,0,0,0,1,1,2,0,1,41,28,11,15,0,0
1577804,"KERALA","KOZHIKODE","BALUSSERY",1,,,"Ulliyeri (Ct)","Uliyeri","BALUSSERI",2,3,1,7,1,673620,2,2,3,0,2,8,19,0,0,0,0,1,1,2,187,1,15,28,3,2,0,0
9279659,"KERALA","KOZHIKODE","PANTHALAYANI",2,"koyilandy_Municipality","ATTAVAYAL",,,,3,3,1,12,1,673620,2,2,3,0,2,8,19,0,0,2,2,1,1,2,0,1,5,5,2,1,0,2
7658922,"KERALA","KOZHIKODE","MAVOOR",1,,,"Mavoor (Ct)","Mavoor","KUNNAMANGALAM",2,3,1,7,1,673661,2,2,3,0,2,8,19,0,0,0,0,1,1,2,185,1,28,25,7,3,1,1
9804621,"KERALA","KOZHIKODE","KUNNAMANGALAM",1,,,"Kuruvattur (Ct)","Kuruvattur","KUNNAMANGALAM",10,3,8,12,1,673012,2,2,3,0,2,8,19,0,0,2,2,1,9,0,196,1,0,0,0,0,0,0
8581826,"KERALA","KOZHIKODE","KOZHIKODE",1,,,"Kadalundi (Og)","Kadalundi","KOZHIKODE",2,3,1,5,1,673301,2,2,3,0,2,8,19,0,0,0,0,1,1,2,0,1,8,3,0,0,0,2
4122013,"KERALA","KOZHIKODE","CHELANNUR",1,,,"Nanmanda (Ct)","Nanmanda","CHELANNUR",10,3,8,12,1,673315,2,2,3,0,2,8,19,0,0,2,2,1,9,0,200,1,0,0,0,0,0,0
6836577,"KERALA","KOZHIKODE","PANTHALAYANI",2,"koyilandy_Municipality","VIRUNNU KANDI",,,,8,3,8,10,1,673620,2,2,2,2,2,8,0,0,0,2,0,1,9,0,200,1,0,0,0,0,0,0
2572854,"KERALA","KOZHIKODE","VATAKARA",1,,,"Eramala (Ct)","Eramala","VADAKARA",10,3,8,12,1,673501,2,2,3,0,2,8,19,0,0,2,2,1,9,0,198,1,0,0,0,0,0,0
1216227,"KERALA","KOZHIKODE","MELADY",1,,,"Thurayur (Ct)","Thurayur","MELDAY",4,3,5,7,1,673523,2,2,3,0,2,8,19,0,0,0,0,1,9,0,189,1,0,0,0,0,0,0
9544213,"KERALA","KOZHIKODE","KOZHIKODE URC",2,"Kozhikode_Municipal Corporations","Valliyangadi",,,,10,3,8,12,1,673001,2,2,3,0,2,8,19,0,0,2,2,1,9,0,0,1,0,0,0,0,0,0
8125322,"KERALA","KOZHIKODE","MAVOOR",1,,,"Poolacode (Ct)","Chathamangalam","KUNNAMANGALAM",3,3,1,12,1,673601,2,2,3,0,2,8,19,0,0,2,2,1,1,2,196,1,8,6,1,2,0,0
4479807,"KERALA","KOZHIKODE","CHELANNUR",1,,,"Narikkuni","Narikunni","CHELANNUR",10,3,8,12,1,673585,2,2,3,0,2,8,19,0,0,2,2,1,9,0,0,1,0,0,0,0,0,0
